,id,time_on_site,positive_rating,neutral_rating,negative_rating,listing,listing_gmv,sale,buyers,gmv,listing_per_day,clusters
755582,663409825,29,55,0,0,275,4361.0,56,55,1331.0,9.48275862069,1.0
755758,663545335,64,38,1,0,48,3137.0,40,36,2662.0,0.75,1.0
756066,663779717,69,62,3,2,175,2127.0,67,55,656.0,2.53623188406,1.0
756151,663841427,12,5,0,0,109,1600.0,5,5,103.0,9.08333333333,1.0
756861,664405158,6,0,0,0,46,454.0,0,0,0.0,7.66666666667,1.0
757901,665199538,4,1,0,0,34,378.0,1,1,25.0,8.5,1.0
757915,665214699,23,43,6,3,65,586.0,52,49,475.0,2.82608695652,1.0
758021,665284036,3,0,0,0,41,259.0,0,0,0.0,13.6666666667,1.0
758699,665767621,57,14,1,0,106,3464.0,17,16,383.0,1.85964912281,1.0
758879,665894918,7,3,0,0,28,3126.0,3,3,920.0,4.0,1.0
758915,665924022,27,23,2,0,55,2879.0,25,25,1265.0,2.03703703704,1.0
760022,666750641,14,1,0,0,71,1472.0,1,1,18.0,5.07142857143,1.0
760465,667091227,41,0,0,0,89,3655.0,0,0,0.0,2.17073170732,1.0
760583,667182566,70,36,6,1,80,873.0,45,44,511.0,1.14285714286,1.0
760789,667348369,15,7,0,0,79,1871.0,7,7,172.0,5.26666666667,1.0
761313,667728830,78,10,0,0,43,3053.0,10,9,365.0,0.551282051282,1.0
761538,667910488,75,65,5,1,107,1111.0,73,72,586.0,1.42666666667,1.0
761643,667994391,71,24,1,0,327,3509.0,26,26,275.0,4.60563380282,1.0
761773,668086310,77,12,0,0,83,6456.0,12,12,603.0,1.07792207792,1.0
761922,668195863,36,20,2,0,145,2532.0,22,22,523.0,4.02777777778,1.0
762002,668266640,49,4,3,0,112,3531.0,7,7,149.0,2.28571428571,1.0
762160,668378312,17,2,0,0,74,2799.0,2,2,90.0,4.35294117647,1.0
762239,668425843,1,0,0,0,12,520.0,0,0,0.0,12.0,1.0
762477,668606150,15,3,0,0,87,3280.0,3,3,77.0,5.8,1.0
762530,668640118,4,1,0,0,27,761.0,1,1,20.0,6.75,1.0
763541,669360902,1,0,0,0,30,673.0,0,0,0.0,30.0,1.0
764312,669943799,3,0,0,0,137,2456.0,0,0,0.0,45.6666666667,1.0
765371,670724550,61,33,0,0,112,1377.0,33,31,401.0,1.83606557377,1.0
765607,670908082,54,40,2,0,61,1113.0,42,41,868.0,1.12962962963,1.0
765624,670921254,32,21,4,2,572,4988.0,28,26,237.0,17.875,1.0
766001,671198827,36,2,0,0,124,3206.0,2,2,39.0,3.44444444444,1.0
766020,671213840,52,19,2,1,73,1612.0,22,19,725.0,1.40384615385,1.0
766281,671402506,39,8,0,0,70,3183.0,8,7,275.0,1.79487179487,1.0
766389,671482147,64,38,0,0,144,2308.0,38,38,595.0,2.25,1.0
766418,671505040,69,90,1,0,196,7592.0,94,87,3412.0,2.84057971014,1.0
766539,671594969,20,4,0,0,89,1417.0,4,4,63.0,4.45,1.0
767156,672056352,67,18,1,0,148,1855.0,19,19,379.0,2.20895522388,1.0
767797,672559629,68,41,4,4,309,9357.0,50,45,928.0,4.54411764706,1.0
767867,672612404,23,60,9,4,259,1610.0,83,82,526.0,11.2608695652,1.0
769157,673553066,51,11,0,0,20,2420.0,12,12,972.0,0.392156862745,1.0
769275,673634184,78,27,1,0,62,1400.0,30,30,933.0,0.794871794872,1.0
769734,673983189,76,11,1,0,43,2805.0,12,12,609.0,0.565789473684,1.0
769889,674089040,14,27,1,0,59,431.0,28,18,207.0,4.21428571429,1.0
770390,674452098,81,28,1,1,115,3926.0,31,30,1239.0,1.41975308642,1.0
771619,675376122,49,22,3,0,61,1991.0,25,25,809.0,1.24489795918,1.0
771620,675376592,18,12,1,0,226,7477.0,13,10,603.0,12.5555555556,1.0
772057,675705633,46,111,2,0,155,2713.0,114,101,1945.0,3.36956521739,1.0
772133,675758854,80,34,0,0,80,1379.0,35,28,743.0,1.0,1.0
772573,676061748,76,53,1,0,284,3719.0,55,40,737.0,3.73684210526,1.0
773347,676658092,67,4,0,0,122,7932.0,4,4,287.0,1.82089552239,1.0
773397,676692405,25,4,0,0,21,4215.0,4,4,260.0,0.84,1.0
773514,676783239,17,3,0,0,63,3293.0,3,3,41.0,3.70588235294,1.0
774181,677267418,13,20,2,0,107,1806.0,22,21,472.0,8.23076923077,1.0
774302,677365241,38,2,0,0,4,2303.0,2,2,1175.0,0.105263157895,1.0
774363,677402066,51,7,0,0,60,2955.0,7,7,155.0,1.17647058824,1.0
774683,677628576,1,0,0,0,17,240.0,0,0,0.0,17.0,1.0
774911,677788026,69,52,0,0,389,7589.0,56,51,870.0,5.63768115942,1.0
774943,677811630,21,27,0,1,71,774.0,28,25,291.0,3.38095238095,1.0
775094,677923599,75,75,1,2,768,12536.0,80,75,1182.0,10.24,1.0
775188,677994644,4,0,0,0,44,445.0,0,0,0.0,11.0,1.0
775515,678249332,53,25,1,0,235,8060.0,26,26,627.0,4.43396226415,1.0
775873,678500063,66,53,3,1,99,1174.0,62,60,786.0,1.5,1.0
775995,678590020,2,0,0,0,15,200.0,0,0,0.0,7.5,1.0
776419,678925747,69,10,1,1,44,2384.0,12,12,615.0,0.63768115942,1.0
776877,679297033,7,2,0,0,37,692.0,2,2,23.0,5.28571428571,1.0
777025,679410569,81,49,2,1,165,3118.0,54,53,1090.0,2.03703703704,1.0
777054,679437330,81,67,3,0,153,1913.0,72,56,1104.0,1.88888888889,1.0
777276,679610649,4,0,0,0,30,431.0,0,0,0.0,7.5,1.0
777376,679676659,54,17,0,0,22,2309.0,17,17,1821.0,0.407407407407,1.0
778470,680466888,60,27,1,0,93,7032.0,31,30,2300.0,1.55,1.0
779204,681035450,55,10,2,0,96,2885.0,12,11,258.0,1.74545454545,1.0
779285,681090976,5,0,0,0,96,2232.0,0,0,0.0,19.2,1.0
779932,681596186,24,11,0,0,240,2493.0,11,8,110.0,10.0,1.0
780544,682032791,48,34,2,1,261,2141.0,37,35,380.0,5.4375,1.0
781019,682404256,6,2,0,0,49,857.0,2,2,18.0,8.16666666667,1.0
781036,682416637,59,40,2,0,64,2075.0,43,41,1077.0,1.08474576271,1.0
781583,682839601,12,2,0,0,64,731.0,2,2,25.0,5.33333333333,1.0
782703,683701710,80,32,3,0,151,3158.0,35,34,628.0,1.8875,1.0
782756,683740964,79,43,5,0,330,2133.0,50,47,372.0,4.17721518987,1.0
783460,684242261,4,0,0,0,22,771.0,0,0,0.0,5.5,1.0
783668,684416207,69,51,4,0,217,5826.0,56,50,1947.0,3.14492753623,1.0
783692,684429821,55,68,3,0,185,1545.0,73,68,684.0,3.36363636364,1.0
783990,684651371,50,79,7,0,104,1923.0,87,77,1658.0,2.08,1.0
784221,684826888,40,92,4,1,124,3222.0,101,100,2826.0,3.1,1.0
784366,684943335,17,7,2,0,76,1885.0,9,9,308.0,4.47058823529,1.0
786240,686289272,12,1,0,0,86,1925.0,1,1,20.0,7.16666666667,1.0
786495,686482612,74,16,2,0,75,3279.0,18,15,830.0,1.01351351351,1.0
786813,686728901,6,0,0,0,50,726.0,0,0,0.0,8.33333333333,1.0
786903,686800194,43,37,3,2,95,2147.0,43,42,906.0,2.20930232558,1.0
786995,686876576,42,33,0,0,225,1825.0,33,30,340.0,5.35714285714,1.0
787674,687398111,1,0,0,0,24,183.0,0,0,0.0,24.0,1.0
787996,687623510,77,51,4,0,286,11334.0,55,54,3052.0,3.71428571429,1.0
788448,687975908,72,70,5,0,254,3592.0,76,75,1423.0,3.52777777778,1.0
788502,688015300,16,5,0,0,59,3177.0,5,5,82.0,3.6875,1.0
789152,688553596,25,32,0,0,115,1806.0,32,24,432.0,4.6,1.0
789270,688641114,25,57,2,1,72,1042.0,60,60,872.0,2.88,1.0
789325,688671281,45,13,0,0,48,2077.0,14,13,810.0,1.06666666667,1.0
789801,689012986,60,7,1,1,33,4880.0,9,8,900.0,0.55,1.0
791116,689963730,64,6,3,0,68,3605.0,9,9,666.0,1.0625,1.0
791279,690093103,60,32,0,1,72,1201.0,33,29,786.0,1.2,1.0
791618,690332883,65,24,1,0,347,3864.0,27,27,318.0,5.33846153846,1.0
791929,690564013,42,16,0,0,53,2101.0,17,13,767.0,1.2619047619,1.0
792803,691252034,47,28,4,2,77,1680.0,34,33,622.0,1.63829787234,1.0
792936,691357499,27,6,1,0,29,2685.0,7,7,381.0,1.07407407407,1.0
793100,691492073,38,11,1,0,31,2095.0,13,12,1882.0,0.815789473684,1.0
794124,692238484,10,21,2,1,158,3665.0,24,24,633.0,15.8,1.0
794295,692366861,22,18,0,0,90,882.0,18,18,225.0,4.09090909091,1.0
795279,693122399,43,22,3,0,60,1665.0,25,24,528.0,1.39534883721,1.0
795406,693219942,14,73,20,4,279,4173.0,97,97,1268.0,19.9285714286,1.0
795531,693320814,24,28,4,4,188,2616.0,39,36,815.0,7.83333333333,1.0
795550,693333387,1,0,0,0,4,2370.0,0,0,0.0,4.0,1.0
795948,693627958,68,7,1,1,140,4061.0,9,9,276.0,2.05882352941,1.0
796022,693678889,72,26,0,0,139,1672.0,28,26,475.0,1.93055555556,1.0
797191,694532791,2,0,0,0,29,209.0,0,0,0.0,14.5,1.0
797879,695039723,61,84,4,3,343,3085.0,91,79,898.0,5.62295081967,1.0
798463,695480109,4,1,0,0,27,432.0,1,1,11.0,6.75,1.0
798521,695526559,67,15,0,0,277,5242.0,16,16,295.0,4.13432835821,1.0
799316,696110163,29,4,1,0,123,2875.0,5,5,65.0,4.24137931034,1.0
799728,696412741,20,6,1,0,139,1711.0,7,7,90.0,6.95,1.0
799782,696452784,44,76,0,0,158,7674.0,76,54,3876.0,3.59090909091,1.0
799993,696611074,29,6,0,0,81,2878.0,8,8,179.0,2.79310344828,1.0
800439,696918537,6,0,0,0,31,2556.0,0,0,0.0,5.16666666667,1.0
800555,697006261,36,13,4,0,96,2041.0,18,18,213.0,2.66666666667,1.0
801324,697556383,17,8,1,0,78,2767.0,9,9,363.0,4.58823529412,1.0
801368,697581811,2,0,0,0,10,1100.0,0,0,0.0,5.0,1.0
801415,697613785,63,20,0,0,290,14113.0,20,20,441.0,4.60317460317,1.0
801465,697648504,25,6,0,1,101,1269.0,7,7,95.0,4.04,1.0
801580,697761208,36,39,2,0,136,1053.0,43,41,367.0,3.77777777778,1.0
801833,697946411,64,40,0,0,50,1042.0,40,38,875.0,0.78125,1.0
802797,698639094,36,19,0,0,67,2871.0,19,17,992.0,1.86111111111,1.0
803083,698838748,42,99,1,1,175,5552.0,107,103,3523.0,4.16666666667,1.0
803979,699497726,6,0,0,0,43,396.0,0,0,0.0,7.16666666667,1.0
804010,699516918,43,95,9,0,123,1581.0,110,106,1478.0,2.86046511628,1.0
804120,699591637,62,1,0,0,156,5374.0,1,1,90.0,2.51612903226,1.0
805287,700515981,17,5,1,0,97,1692.0,6,6,115.0,5.70588235294,1.0
806231,701205771,57,42,3,1,80,1190.0,47,27,745.0,1.40350877193,1.0
806295,701249291,78,7,0,0,108,21604.0,8,8,771.0,1.38461538462,1.0
806468,701376371,54,57,1,0,178,3853.0,60,56,1321.0,3.2962962963,1.0
807090,701844927,16,38,3,0,139,1548.0,41,41,513.0,8.6875,1.0
808177,702654741,7,5,0,0,48,774.0,5,5,55.0,6.85714285714,1.0
808393,702818557,8,1,0,0,47,721.0,1,1,5.0,5.875,1.0
809328,703514205,72,39,1,0,140,2411.0,43,42,892.0,1.94444444444,1.0
809531,703668488,45,12,2,0,79,2065.0,14,13,430.0,1.75555555556,1.0
809607,703719795,71,34,2,0,175,2102.0,37,37,374.0,2.46478873239,1.0
810560,704440835,8,11,0,0,72,1486.0,11,11,670.0,9.0,1.0
810906,704705904,39,8,0,0,17,2808.0,8,8,1795.0,0.435897435897,1.0
810988,704763756,28,21,3,1,102,1392.0,26,26,355.0,3.64285714286,1.0
811594,705188334,70,52,3,0,92,1644.0,58,58,1128.0,1.31428571429,1.0
811830,705376741,77,1,0,0,64,5027.0,2,2,25.0,0.831168831169,1.0
812171,705638470,61,18,2,0,103,3756.0,20,20,785.0,1.68852459016,1.0
812250,705696169,6,6,1,0,31,1291.0,7,7,98.0,5.16666666667,1.0
813383,706533901,59,9,0,0,53,2922.0,9,9,253.0,0.898305084746,1.0
813859,706884074,1,0,0,0,15,201.0,0,0,0.0,15.0,1.0
815053,707773049,55,46,3,0,126,1859.0,49,43,971.0,2.29090909091,1.0
815264,707942895,12,50,2,0,100,1087.0,52,51,518.0,8.33333333333,1.0
815387,708038138,4,0,0,0,30,437.0,0,0,0.0,7.5,1.0
815413,708056599,29,18,2,0,44,2257.0,20,17,832.0,1.51724137931,1.0
815589,708183816,49,30,0,0,137,3306.0,30,27,867.0,2.79591836735,1.0
815755,708311100,30,12,0,0,58,3091.0,12,12,109.0,1.93333333333,1.0
816290,708690294,32,45,1,0,158,2607.0,46,42,830.0,4.9375,1.0
816370,708757383,43,35,0,0,95,7060.0,35,18,2355.0,2.20930232558,1.0
816480,708837216,18,18,0,0,101,978.0,18,16,147.0,5.61111111111,1.0
816669,708969720,51,2,2,0,56,5079.0,4,4,370.0,1.09803921569,1.0
816754,709032659,66,10,0,0,16,2884.0,10,10,2390.0,0.242424242424,1.0
817959,709902436,36,36,4,0,125,1798.0,41,36,601.0,3.47222222222,1.0
818170,710070074,50,24,0,0,32,2726.0,24,21,1190.0,0.64,1.0
818177,710074718,60,8,0,0,57,3640.0,8,8,820.0,0.95,1.0
819063,710744290,6,0,0,0,34,896.0,0,0,0.0,5.66666666667,1.0
820048,711457797,34,0,0,0,17,6209.0,0,0,0.0,0.5,1.0
820989,712160767,38,17,2,1,101,3331.0,24,24,308.0,2.65789473684,1.0
821062,712206164,64,222,6,0,693,5209.0,246,224,2178.0,10.828125,1.0
821919,712833810,67,1,0,0,2,2359.0,1,1,1230.0,0.0298507462687,1.0
822746,713432259,37,3,0,0,90,3507.0,3,3,122.0,2.43243243243,1.0
823080,713674240,65,23,5,2,216,5603.0,31,29,761.0,3.32307692308,1.0
823226,713799465,1,0,0,0,15,270.0,0,0,0.0,15.0,1.0
823584,714059125,76,77,3,0,136,2910.0,84,82,1520.0,1.78947368421,1.0
824327,714587001,43,8,0,1,44,2717.0,9,9,245.0,1.02325581395,1.0
824821,714950397,26,5,1,0,85,1858.0,6,6,116.0,3.26923076923,1.0
825270,715303108,57,48,1,1,64,1010.0,53,53,813.0,1.12280701754,1.0
825483,715451998,18,2,0,0,137,5105.0,2,2,60.0,7.61111111111,1.0
825489,715454200,77,7,3,0,24,2298.0,12,12,1064.0,0.311688311688,1.0
825592,715534356,13,5,1,0,68,1236.0,6,6,118.0,5.23076923077,1.0
825709,715620225,50,25,2,1,71,2414.0,28,27,913.0,1.42,1.0
826010,715856977,2,0,0,0,15,406.0,0,0,0.0,7.5,1.0
826172,715978153,76,54,7,2,224,12690.0,70,67,4758.0,2.94736842105,1.0
826433,716178416,1,0,0,0,10,153.0,0,0,0.0,10.0,1.0
827322,716837468,61,32,0,0,56,4847.0,33,31,2644.0,0.918032786885,1.0
827938,717292705,61,11,0,0,71,2452.0,14,14,502.0,1.16393442623,1.0
828481,717694787,65,12,1,0,108,3193.0,13,13,398.0,1.66153846154,1.0
828498,717711009,49,20,1,1,96,1784.0,22,20,245.0,1.95918367347,1.0
828668,717828433,32,40,1,0,58,1991.0,41,38,1327.0,1.8125,1.0
829206,718242219,56,70,6,1,86,3110.0,85,85,3075.0,1.53571428571,1.0
829883,718745635,65,19,1,1,23,1289.0,21,18,1251.0,0.353846153846,1.0
829995,718823998,51,12,3,0,79,1868.0,16,16,457.0,1.54901960784,1.0
830093,718889378,52,55,6,0,197,3493.0,61,60,900.0,3.78846153846,1.0
830311,719044675,55,42,5,0,328,3848.0,51,50,739.0,5.96363636364,1.0
831485,719902406,21,6,1,1,48,3894.0,8,6,162.0,2.28571428571,1.0
832030,720275802,1,0,0,0,9,372.0,0,0,0.0,9.0,1.0
832431,720535381,14,6,0,0,39,3132.0,6,6,420.0,2.78571428571,1.0
832460,720556249,7,1,0,0,14,2717.0,1,1,97.0,2.0,1.0
833181,721112834,6,0,0,0,17,2632.0,0,0,0.0,2.83333333333,1.0
833248,721171277,57,20,1,0,115,3135.0,22,21,347.0,2.01754385965,1.0
833372,721254642,48,11,1,0,81,3101.0,12,12,281.0,1.6875,1.0
833893,721653938,12,0,0,0,121,2533.0,0,0,0.0,10.0833333333,1.0
834020,721764663,62,61,3,0,171,4907.0,66,60,1683.0,2.75806451613,1.0
834505,722127777,69,39,2,0,195,1702.0,42,42,479.0,2.82608695652,1.0
834548,722156493,1,0,0,0,18,543.0,0,0,0.0,18.0,1.0
834712,722280568,1,0,0,0,8,50.0,0,0,0.0,8.0,1.0
835512,722892937,38,105,3,2,187,2945.0,112,82,1758.0,4.92105263158,1.0
835763,723090030,22,6,1,0,28,3594.0,7,7,1254.0,1.27272727273,1.0
836111,723352940,63,101,3,0,232,3273.0,105,80,1899.0,3.68253968254,1.0
836335,723521613,1,0,0,0,7,156.0,0,0,0.0,7.0,1.0
836850,723917569,20,5,1,0,48,3593.0,6,6,144.0,2.4,1.0
837030,724044709,22,12,1,0,76,1236.0,13,13,175.0,3.45454545455,1.0
838365,725046482,20,43,1,2,55,1027.0,46,45,781.0,2.75,1.0
838697,725307711,79,30,1,0,90,1655.0,31,31,442.0,1.13924050633,1.0
838762,725345826,2,0,0,0,27,219.0,0,0,0.0,13.5,1.0
839815,726098500,54,12,2,0,41,5169.0,15,14,2667.0,0.759259259259,1.0
839840,726118875,12,10,0,2,118,1438.0,12,12,187.0,9.83333333333,1.0
840167,726363718,6,0,0,0,38,1667.0,0,0,0.0,6.33333333333,1.0
840529,726623696,74,45,1,0,69,1159.0,49,47,774.0,0.932432432432,1.0
840594,726684392,53,29,1,0,117,2273.0,31,31,657.0,2.20754716981,1.0
841015,727006348,72,160,21,2,208,2755.0,206,201,2721.0,2.88888888889,1.0
842608,728229257,69,35,2,0,214,2444.0,37,35,395.0,3.10144927536,1.0
843025,728527977,35,8,0,0,72,6321.0,8,8,514.0,2.05714285714,1.0
844055,729283586,57,83,15,1,164,3685.0,109,95,2387.0,2.87719298246,1.0
844360,729498126,41,32,1,0,299,7308.0,36,36,715.0,7.29268292683,1.0
844428,729553547,26,2,0,0,13,3915.0,2,2,380.0,0.5,1.0
844455,729586157,26,7,0,0,147,5621.0,7,7,158.0,5.65384615385,1.0
844522,729638340,58,60,3,0,220,6177.0,63,61,1738.0,3.79310344828,1.0
846079,730804477,1,0,0,0,9,425.0,0,0,0.0,9.0,1.0
846081,730805278,73,63,4,4,247,2748.0,75,71,901.0,3.38356164384,1.0
846206,730910042,9,2,0,0,61,879.0,2,2,16.0,6.77777777778,1.0
846368,731034445,58,9,0,0,127,2267.0,9,5,132.0,2.18965517241,1.0
846400,731058759,27,16,1,0,99,1497.0,18,17,353.0,3.66666666667,1.0
846755,731321781,36,1,0,0,10,4855.0,1,1,1150.0,0.277777777778,1.0
847423,731815806,27,25,1,0,110,1568.0,26,26,425.0,4.07407407407,1.0
848047,732290049,49,11,0,1,77,3981.0,12,12,412.0,1.57142857143,1.0
848812,732833473,15,2,0,0,96,1506.0,2,2,34.0,6.4,1.0
848993,732975750,76,17,1,0,45,6306.0,18,18,1524.0,0.592105263158,1.0
849152,733099290,70,51,5,1,125,3142.0,60,58,1036.0,1.78571428571,1.0
849326,733228546,2,0,0,0,25,536.0,0,0,0.0,12.5,1.0
849761,733571065,53,8,0,0,64,3147.0,8,8,432.0,1.20754716981,1.0
849960,733726965,61,0,0,0,10,4270.0,3,3,1950.0,0.16393442623,1.0
851659,734984762,76,4,0,0,4,1745.0,4,4,1745.0,0.0526315789474,1.0
851764,735069772,25,22,2,0,178,13213.0,24,24,870.0,7.12,1.0
851832,735116525,51,29,2,0,76,1816.0,31,19,644.0,1.49019607843,1.0
851876,735159048,3,0,0,0,144,5276.0,0,0,0.0,48.0,1.0
851903,735174957,70,61,3,2,195,2360.0,68,66,898.0,2.78571428571,1.0
851977,735224586,52,14,1,0,147,8220.0,15,15,753.0,2.82692307692,1.0
852098,735310683,11,6,0,0,120,974.0,6,6,52.0,10.9090909091,1.0
852177,735356410,9,0,0,0,16,4421.0,0,0,0.0,1.77777777778,1.0
852232,735382636,67,17,2,1,21,1297.0,20,19,1242.0,0.313432835821,1.0
852612,735673096,1,0,0,0,10,101.0,0,0,0.0,10.0,1.0
852795,735814588,69,31,4,1,142,1401.0,36,32,284.0,2.05797101449,1.0
852994,735955132,56,28,7,2,113,1775.0,37,36,514.0,2.01785714286,1.0
853588,736401589,77,22,3,0,59,1674.0,25,25,1011.0,0.766233766234,1.0
853835,736591439,18,2,0,0,272,9199.0,2,2,78.0,15.1111111111,1.0
853862,736608634,46,19,1,0,49,2010.0,21,20,917.0,1.0652173913,1.0
854182,736842703,10,3,0,0,67,3574.0,3,3,60.0,6.7,1.0
854491,737061367,52,25,1,0,80,1901.0,26,26,725.0,1.53846153846,1.0
854887,737354751,56,6,0,0,62,5388.0,6,6,133.0,1.10714285714,1.0
855676,737971325,63,0,0,0,12,6715.0,0,0,0.0,0.190476190476,1.0
855808,738077287,15,2,1,0,66,1449.0,3,3,45.0,4.4,1.0
855877,738128273,60,26,4,1,103,3111.0,32,32,1100.0,1.71666666667,1.0
855938,738181042,1,0,0,0,13,271.0,0,0,0.0,13.0,1.0
856172,738361490,47,49,5,0,136,2182.0,56,55,872.0,2.89361702128,1.0
856396,738518949,66,0,0,0,3,6000.0,0,0,0.0,0.0454545454545,1.0
856549,738624768,48,4,0,0,27,4519.0,4,4,180.0,0.5625,1.0
856725,738751958,7,1,0,0,41,700.0,1,1,15.0,5.85714285714,1.0
857460,739312337,70,0,0,0,11,4935.0,0,0,0.0,0.157142857143,1.0
857526,739360868,14,5,0,0,87,1260.0,5,5,40.0,6.21428571429,1.0
857598,739417899,26,10,0,0,96,4511.0,10,10,215.0,3.69230769231,1.0
857948,739683526,14,1,0,0,76,1939.0,1,1,20.0,5.42857142857,1.0
858157,739824125,43,9,1,0,103,2718.0,10,10,277.0,2.39534883721,1.0
858739,740291970,13,24,2,0,65,3782.0,26,24,1348.0,5.0,1.0
859270,740676817,45,8,0,0,155,5150.0,8,8,85.0,3.44444444444,1.0
859385,740764280,1,0,0,0,10,542.0,0,0,0.0,10.0,1.0
859689,740989669,48,69,9,0,256,1962.0,80,68,659.0,5.33333333333,1.0
859963,741183183,57,4,0,0,38,3947.0,5,5,160.0,0.666666666667,1.0
860137,741313773,49,28,0,0,112,1609.0,28,25,366.0,2.28571428571,1.0
860216,741385751,32,29,2,1,109,810.0,32,31,231.0,3.40625,1.0
860386,741511258,24,28,8,0,41,533.0,41,41,533.0,1.70833333333,1.0
860517,741594626,10,1,0,0,27,2760.0,1,1,23.0,2.7,1.0
860761,741757385,8,2,0,0,76,1126.0,2,2,30.0,9.5,1.0
861717,742454308,38,4,0,0,157,4911.0,4,4,90.0,4.13157894737,1.0
862232,742844529,62,36,2,0,537,4750.0,40,39,478.0,8.66129032258,1.0
862338,742932700,75,31,1,0,39,2288.0,33,25,2077.0,0.52,1.0
862376,742962173,66,42,2,0,211,9408.0,45,44,1679.0,3.19696969697,1.0
862750,743244313,36,59,1,0,61,1452.0,60,60,1444.0,1.69444444444,1.0
863061,743471838,6,0,0,0,31,848.0,0,0,0.0,5.16666666667,1.0
863554,743837820,47,20,0,0,86,3236.0,20,20,787.0,1.82978723404,1.0
863985,744169500,21,18,1,0,65,1063.0,19,18,275.0,3.09523809524,1.0
863992,744176292,69,78,3,3,126,1654.0,85,77,670.0,1.82608695652,1.0
864318,744414382,10,3,0,0,51,761.0,3,3,21.0,5.1,1.0
864463,744520458,15,14,1,0,48,1370.0,15,14,476.0,3.2,1.0
864481,744539276,31,22,0,0,60,6392.0,25,25,3010.0,1.93548387097,1.0
864640,744663081,18,26,5,0,157,2937.0,31,29,592.0,8.72222222222,1.0
864699,744713849,2,0,0,0,15,563.0,0,0,0.0,7.5,1.0
865070,745001177,20,7,0,0,91,907.0,8,8,61.0,4.55,1.0
865691,745480701,21,0,0,0,54,5987.0,0,0,0.0,2.57142857143,1.0
866950,746447836,57,34,0,0,48,3512.0,34,32,2422.0,0.842105263158,1.0
867509,746857087,57,50,3,0,252,8946.0,55,52,2289.0,4.42105263158,1.0
867609,746922934,32,14,0,0,318,4306.0,14,14,234.0,9.9375,1.0
867959,747183959,60,10,1,1,88,1945.0,18,18,610.0,1.46666666667,1.0
868281,747430288,81,8,0,0,125,3655.0,8,8,208.0,1.54320987654,1.0
868717,747776803,25,15,1,0,192,3687.0,17,17,716.0,7.68,1.0
869238,748189289,69,65,2,3,74,1139.0,74,70,1139.0,1.07246376812,1.0
869595,748438618,66,32,1,0,91,2879.0,34,31,566.0,1.37878787879,1.0
870033,748760547,64,22,1,0,185,2330.0,26,26,226.0,2.890625,1.0
870228,748896058,52,54,1,0,86,1094.0,58,55,663.0,1.65384615385,1.0
870621,749199042,31,0,0,0,8,14095.0,0,0,0.0,0.258064516129,1.0
870767,749292234,14,4,0,0,108,2047.0,4,4,60.0,7.71428571429,1.0
871158,749601522,6,0,0,0,86,1650.0,0,0,0.0,14.3333333333,1.0
872157,750334606,16,21,2,0,149,3420.0,23,23,605.0,9.3125,1.0
872504,750594344,5,14,0,0,69,809.0,14,12,146.0,13.8,1.0
872520,750606461,67,23,0,0,84,1992.0,26,25,892.0,1.25373134328,1.0
872539,750620527,81,42,4,1,104,2203.0,50,50,1002.0,1.28395061728,1.0
872895,750914062,10,4,0,0,81,2018.0,4,2,76.0,8.1,1.0
873110,751056956,55,64,1,0,272,2606.0,65,63,560.0,4.94545454545,1.0
873205,751126227,2,0,0,0,40,279.0,0,0,0.0,20.0,1.0
873593,751431792,52,34,1,1,105,1079.0,38,38,421.0,2.01923076923,1.0
874113,751809315,67,65,2,0,320,6262.0,67,66,1372.0,4.77611940299,1.0
874250,751914058,74,5,0,0,121,6781.0,5,2,288.0,1.63513513514,1.0
874273,751934643,27,16,1,0,82,1283.0,18,17,249.0,3.03703703704,1.0
874859,752398427,33,66,6,1,134,6722.0,75,70,4314.0,4.06060606061,1.0
875057,752545380,63,82,4,1,212,2058.0,91,83,907.0,3.36507936508,1.0
875059,752548152,57,84,20,8,272,2736.0,117,113,1277.0,4.77192982456,1.0
875397,752829801,56,59,2,2,274,5058.0,65,62,1487.0,4.89285714286,1.0
875544,752923663,32,16,0,0,74,2071.0,16,16,357.0,2.3125,1.0
875677,753021594,80,85,1,1,265,2251.0,92,73,844.0,3.3125,1.0
875711,753038709,79,67,7,1,157,1945.0,78,77,1078.0,1.98734177215,1.0
876189,753415355,32,13,2,0,87,1982.0,15,15,199.0,2.71875,1.0
876414,753591405,22,0,0,0,44,8798.0,0,0,0.0,2.0,1.0
877810,754629158,1,0,0,0,9,235.0,0,0,0.0,9.0,1.0
878079,754852687,5,2,0,0,74,2662.0,2,2,75.0,14.8,1.0
878338,755040685,16,12,0,0,65,2430.0,12,12,275.0,4.0625,1.0
878622,755238879,71,48,0,0,68,949.0,48,44,738.0,0.957746478873,1.0
878655,755268854,11,4,0,0,75,1168.0,4,4,32.0,6.81818181818,1.0
879043,755549531,75,1,0,0,91,4976.0,1,1,8.0,1.21333333333,1.0
879180,755657613,71,25,4,1,285,11026.0,31,31,1383.0,4.01408450704,1.0
879245,755706650,58,180,3,0,246,4851.0,192,165,3826.0,4.24137931034,1.0
879834,756121983,59,121,2,0,217,5735.0,123,110,2759.0,3.67796610169,1.0
879915,756188840,10,0,0,0,155,3386.0,0,0,0.0,15.5,1.0
879967,756236186,10,1,0,0,52,1487.0,1,1,15.0,5.2,1.0
880182,756413746,1,0,0,0,10,605.0,0,0,0.0,10.0,1.0
